fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,derivacion_institucion,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,provincia_indec_id
2022-10-28,15:47,555256525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-10-28 17:11,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,02
2022-10-28,16:29,1555256525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Córdoba,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-10-28 17:03,Sí,Protex,2022-10-28 17:03,No,,,,,Córdoba,,Denunciante - ciudadano,,Mujer,50,14
2022-10-28,17:45,2555256525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Almagro,PNR - Línea 145,Línea 145,Protex,2022-10-28 17:57,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Hombre,45,02
2022-10-28,21:33,5555256525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-10-28 21:30,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,50,06
2022-10-28,22:22,6555256525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Belén de Escobar,PNR - Línea 145,Línea 145,Protex,2022-10-28 22:19,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,50,06
2022-10-28,23:07,7555256525,Urgencia,Ciudadano,Sí,Trata,Posible captación,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Protex,2022-10-28 23:06,Sí,,,,,,,,Buenos Aires,,Denunciante - víctima directa,,Mujer,25,06
2022-10-29,10:09,2565256525,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-10-29 10:47,Sí,,,,,,,,Entre Ríos,,Denunciante - ciudadano,,Mujer,21,02
2022-10-29,11:25,5565256525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Córdoba,,PNR - Línea 145,Línea 145,Protex,2022-10-29 11:28,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,Derivado de otro organismo,Mujer cis,38,14
2022-10-30,09:45,9494356525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-10-30 11:45,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Denunciante - ciudadano,,Varón cis,31,02
2022-10-31,08:54,6515356525,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-10-31 11:03,Sí,,,,,,,,Buenos Aires,Chascomús,Denunciante - ciudadano,se lo brindó la madre de la víctima,Mujer,0,06
2022-10-31,13:09,1525356525,Emergencia,"Institución - Servicio de Protección Local de la Subsecretaría de Niñez, Adolescencia y Familia de la Municipalidad de Río Cuarto",No,Trata,Persona desaparecida,Córdoba,Río Cuarto,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-10-31 17:58,Sí,Protex,2022-10-31 15:54,No,,,,,Córdoba,,Denunciante - institución,,Mujer cis,0,14
2022-10-31,21:31,1545356525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,san francisco solano,PNR - Línea 145,Línea 145,Policía Federal Argentina,2022-10-31 21:26,Sí,Protex,2022-10-31 21:26,No,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,30,06
2022-11-01,11:28,5565356525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2022-11-01 11:26,Sí,,,,,,,,Tucumán,,Denunciante - ciudadano,,Mujer,0,90
2022-11-01,13:34,8475356525,Urgencia,"Institución - Subsecretaría de Niñez, Adolescencia y Familia de Río Cuarto",No,Trata,Persona desaparecida,Córdoba,Río Cuarto,PNR - Línea 145,Correo Institucional,Protex,2022-11-01 13:27,Sí,,,,,,,,Córdoba,,Denunciante - institución,,Mujer cis,0,14
2022-11-01,17:04,2575356525,Urgencia,Ciudadano,No,Trata,Posible captación,Río Negro,Cipolletti,PNR - Línea 145,Línea 145,Protex,2022-11-01 17:35,Sí,,,,,,,Argentina,Río Negro,,Denunciante - víctima indirecta,,Mujer cis,0,62
2022-11-01,18:39,9484456525,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2022-11-01 19:21,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,,Mujer,0,14
2022-11-01,21:30,584456525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Ciudadela,PNR - Línea 145,Línea 145,Protex,2022-11-01 22:42,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,25,06
2022-11-02,11:36,1594456525,Emergencia,Institución - DELEGACION DE MIGRACION DE PUERTO MADRYN - CHUBUT,No,Trata,Explotación laboral,Chubut,Puerto Madryn,PNR - Línea 145,Línea 145,Protex,2022-11-02 11:30,Sí,,,,,,,,Chubut,,Denunciante - institución,,Hombre,0,26
2022-11-02,11:45,2594456525,Urgencia,Institución - Escuela Secundaria N 78 de MDQ,No,Trata,Persona desaparecida,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,Protex,2022-11-02 12:03,Sí,,,,,,,Argentina,Buenos Aires,,Denunciante - institución,,Mujer cis,0,06
2022-11-02,14:46,9405456525,Emergencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2022-11-02 16:10,Sí,juzgado federal 2 de moron,2022-11-06 23:11,Sí,Protex,2022-11-02 15:08,No,,Buenos Aires,,Denunciante - ciudadano,,Hombre,0,02
2022-11-02,16:14,1505456525,Emergencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Morón,PNR - Línea 145,Línea 145,Protex,2022-11-02 17:02,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Hombre,0,06
2022-11-02,16:37,2505456525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Jujuy,San Pedro de Jujuy,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-02 17:05,Sí,Protex,2022-11-02 17:05,No,,,,,Jujuy,,Denunciante - ciudadano,,Varón cis,66,38
2022-11-02,16:58,3505456525,Emergencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,Explotación laboral,Buenos Aires,,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-02 18:05,Sí,Protex,2022-11-02 18:05,No,,,,,,,Denunciante - institución,,Hombre,0,06
2022-11-02,18:20,5505456525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Mendoza,Monte Caseros,PNR - Línea 145,Línea 145,Protex,2022-11-02 19:03,Sí,,,,,,,,Mendoza,,Denunciante - institución,,Hombre,44,50
2022-11-02,18:57,9415456525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2022-11-02 19:25,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,90
2022-11-02,21:31,3515456525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-02 21:29,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,0,06
2022-11-03,08:57,525456525,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-03 10:27,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Hombre,0,06
2022-11-03,10:57,1525456525,Urgencia,Institución - Renatre,No,Trata,Explotación laboral,Santiago del Estero,Tobas,PNR - Línea 145,Línea 145,Protex,2022-11-03 11:36,Sí,,,,,,,,Santiago del Estero,,Denunciante - institución,,Mujer,0,86
2022-11-03,12:14,2525456525,Urgencia,Institución - Renatre,No,Trata,Explotación laboral,Santiago del Estero,Tobas,PNR - Línea 145,Línea 145,Protex,2022-11-03 12:18,Sí,,,,,,,,Santiago del Estero,,Denunciante - institución,,Mujer,0,86
2022-11-03,14:26,3525456525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-03 15:44,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,84,06
2022-11-03,15:49,4525456525,Urgencia,Institución - Comité Contra la Trata en Formosa,No,Trata,Explotación laboral,Formosa,Las Lomitas,PNR - Línea 145,Línea 145,Protex,2022-11-03 16:26,Sí,,,,,,,Argentina,Formosa,,Denunciante - institución,,Mujer cis,0,34
2022-11-04,00:05,5545456525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-04 00:58,Sí,Protex,2022-11-04 00:33,No,,,,,Buenos Aires,,Denunciante - ciudadano,Por recomendación,Mujer cis,28,06
2022-11-04,14:54,5575456525,Emergencia,Institución - Linea 137,No,Trata,Explotación sexual,Buenos Aires,Manuel Alberti,PNR - Línea 145,Línea 145,Protex,2022-11-04 15:27,Sí,,,,,,,Argentina,Ciudad Autónoma de Buenos Aires,,Denunciante,,Mujer cis,0,06
2022-11-04,17:00,8484556525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Protex,2022-11-04 16:53,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,0,02
2022-11-04,17:34,9484556525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-11-04 18:30,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,27,02
2022-11-04,19:10,1584556525,Emergencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Merlo,PNR - Línea 145,Línea 145,Protex,2022-11-04 19:08,Sí,,,,,,,,Chaco,,Denunciante - ciudadano,,Mujer,25,06
2022-11-04,23:03,8494556525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-11-04 23:25,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,25,02
2022-11-05,01:09,9494556525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2022-11-05 01:27,Sí,Protex,2022-11-05 01:27,No,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Varón cis,0,02
2022-11-05,13:07,8405556525,Urgencia,Ciudadano,No,Trata,Grooming,Buenos Aires,Ingeniero Maschwitz,PNR - Línea 145,Línea 145,Protex,2022-11-05 12:50,Sí,,,,,,,,Buenos Aires,INGENIERO MASCHWITZ,Denunciante - ciudadano,,Varón cis,45,06
2022-11-05,20:49,8415556525,Urgencia,Ciudadano,No,Trata,Reducción a la servidumbre o situaciones análogas,Buenos Aires,San Francisco Solano,PNR - Línea 145,Línea 145,Protex,2022-11-05 22:48,Sí,,,,,,,Argentina,Buenos Aires,Claypole,Denunciante - ciudadano,,Mujer cis,45,06
2022-11-06,12:27,9425556525,Urgencia,Ciudadano,No,Trata,Grooming,Buenos Aires,Ingeniero Maschwitz,PNR - Línea 145,Correo Institucional,Protex,2022-11-06 12:45,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Hombre,45,06
2022-11-07,09:16,7525556525,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,San Justo,PNR - Línea 145,Línea 145,Protex,2022-11-07 10:12,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,Por publicidad en Internet,Mujer,26,06
2022-11-07,12:42,5535556525,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Jujuy,Perico,PNR - Línea 145,Línea 145,Protex,2022-11-07 13:46,Sí,,,,,,,Argentina,Jujuy,Perico,Denunciante - ciudadano,,Varón cis,23,38
2022-11-07,13:29,8445556525,Urgencia,Ciudadano,No,Trata,Reducción a la servidumbre o situaciones análogas,Buenos Aires,Ciudad Evita,PNR - Línea 145,Línea 145,911,2022-11-07 21:54,Sí,Protex,2022-11-07 21:54,No,,,,,Buenos Aires,Ciudad Evita,Denunciante - ciudadano,Buscando en Internet,Hombre,41,06
2022-11-07,17:53,3545556525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Salta,Salta,PNR - Línea 145,Línea 145,Protex,2022-11-07 17:49,Sí,,,,,,,Argentina,Salta,,Denunciante - ciudadano,,Mujer cis,0,66
2022-11-07,19:17,6545556525,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,Ingeniero Adolfo Sourdeaux,PNR - Línea 145,Línea 145,Protex,2022-11-07 19:08,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,60,06
2022-11-08,09:56,5555556525,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Villa Vatteone,PNR - Línea 145,Línea 145,Protex,2022-11-08 11:09,Sí,,,,,,,,Buenos Aires,,Denunciante - víctima indirecta,,Mujer cis,46,06
2022-11-08,10:38,6555556525,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Villa Vatteone,PNR - Línea 145,Línea 145,Protex,2022-11-08 11:26,Sí,,,,,,,,Buenos Aires,,Denunciante - víctima indirecta,,Mujer cis,0,06
2022-11-08,11:25,7555556525,Urgencia,Ciudadano,No,Trata,Otros delitos,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-08 17:28,Sí,,,,,,,Paraguay,Ciudad Autónoma de Buenos Aires,San Nicolas,Denunciante - ciudadano,,Mujer cis,0,06
2022-11-08,12:02,9465556525,Emergencia,Ciudadano,No,Trata,Reducción a la servidumbre o situaciones análogas,Neuquén,Neuquén,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-08 13:02,Sí,Protex,2022-11-08 13:02,No,,,,Argentina,Neuquén,,Denunciante - ciudadano,,Mujer cis,34,58
2022-11-08,14:53,3565556525,Emergencia,Ciudadano,No,Trata,Explotación sexual,Salta,Salta,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-08 17:21,Sí,Protex,2022-11-08 15:49,No,,,,,Salta,San Ignacio,Denunciante - ciudadano,,Mujer,19,66
2022-11-08,15:59,4565556525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-08 16:47,Sí,,,,,,,,,,Denunciante - víctima indirecta,,Mujer cis,56,06
2022-11-08,18:31,7565556525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-11-08 19:37,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Travesti,0,02
2022-11-09,10:53,5575556525,Urgencia,"Institución - Delegación Migraciones Puerto Madryn, Chubut",No,Trata,Explotación laboral,Chubut,Puerto Madryn,PNR - Línea 145,Línea 145,Protex,2022-11-09 10:44,Sí,,,,,,,,Chubut,,Denunciante - institución,,Mujer,40,26
2022-11-09,12:40,7575556525,Emergencia,Institución - UATRE,No,Trata,Explotación laboral,La Rioja,La Rioja,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-09 13:21,Sí,Protex,2022-11-09 13:21,No,,,,,La Rioja,,Denunciante - institución,,Hombre,0,46
2022-11-09,13:24,8484656525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,San Nicolas,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-09 19:54,Sí,Protex,2022-11-09 13:21,No,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Hombre,0,02
2022-11-09,14:14,1584656525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Córdoba,Corral del Bajo,PNR - Línea 145,Línea 145,Protex,2022-11-09 16:29,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,,Mujer,37,14
2022-11-09,22:15,7594656525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Tolosa,PNR - Línea 145,Línea 145,Protex,2022-11-09 23:37,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,06
2022-11-10,09:21,1505656525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Pilar,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-10 09:55,Sí,Protex,2022-11-10 09:55,No,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,40,06
2022-11-10,09:31,2505656525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Santiago del Estero,Frías,PNR - Línea 145,Línea 145,Protex,2022-11-10 10:35,Sí,,,,,,,,Santiago del Estero,,Denunciante - víctima directa,,Hombre,23,86
2022-11-10,15:05,6505656525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Santiago del Estero,Frías,PNR - Línea 145,Línea 145,Protex,2022-11-10 15:02,Sí,,,,,,,,Santiago del Estero,,Denunciante - víctima directa,,Hombre,0,86
2022-11-10,17:29,9415656525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2022-11-10 17:26,Sí,,,,,,,,Tucumán,,Denunciante - ciudadano,,Hombre,0,90
2022-11-10,17:33,515656525,Urgencia,Institución - Ministerio de Trabajo,No,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-10 17:30,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - institución,,Hombre,44,06
2022-11-11,00:04,4515656525,Urgencia,Institución - Renatre,No,Trata,Explotación laboral,Tucumán,Trancas,PNR - Línea 145,Línea 145,Protex,2022-11-10 23:55,Sí,,,,,,,,Tucumán,,Denunciante - institución,,Hombre,40,90
2022-11-11,00:39,5515656525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2022-11-11 00:35,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,28,02
2022-11-11,08:45,7515656525,Urgencia,"Institución - Ministerio de Trabajo, Empleo y Seguridad Social",No,Trata,Explotación sexual,Santa Fe,Santa Fe,PNR - Línea 145,Correo Institucional,Protex,2022-11-11 08:39,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - institución,,Mujer,0,82
2022-11-11,12:04,1535656525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Tucumán,,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-11 12:32,Sí,Protex,2022-11-11 12:32,No,,,,,,,Denunciante - ciudadano,,Hombre,0,90
2022-11-11,17:01,7535656525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2022-11-11 17:56,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,02
2022-11-11,18:06,3545656525,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Salta,Salta,PNR - Línea 145,Línea 145,Protex,2022-11-11 18:36,Sí,,,,,,,,Salta,,Denunciante - ciudadano,,Hombre,40,66
2022-11-12,00:23,8455656525,Urgencia,Ciudadano,Sí,Trata,Posible captación,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-12 00:19,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Hombre,21,06
2022-11-12,20:07,3584756525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-12 20:44,Sí,Protex,2022-11-12 20:44,No,,,,,Santa Fe,,Denunciante - ciudadano,,Varón cis,36,82
2022-11-12,22:17,4584756525,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Ramos Mejía,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2022-11-12 22:59,Sí,Protex,2022-11-12 22:59,No,,,,,Buenos Aires,,Denunciante - ciudadano,,Hombre,31,06
2022-11-13,11:40,8494756525,Urgencia,Ciudadano,Sí,Trata,Posible captación,Buenos Aires,lomas del mirador,PNR - Línea 145,Línea 145,Protex,2022-11-13 12:33,Sí,,,,,,,Argentina,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,45,06
2022-11-13,14:54,594756525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2022-11-13 14:49,Sí,personas extraviadas,2022-11-13 15:34,No,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,06
2022-11-13,17:02,2594756525,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Protex,2022-11-13 17:19,Sí,personas extraviadas,2022-11-13 17:19,No,,,,Argentina,Buenos Aires,,Denunciante - ciudadano,,Mujer,0,06
2022-11-13,20:55,4594756525,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Lomas del Mirador,PNR - Línea 145,Línea 145,Protex,2022-11-13 20:48,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0,06
2022-11-14,00:46,6594756525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,LOMAS DEL MIRADOR,PNR - Línea 145,Línea 145,Protex,2022-11-14 00:44,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0,06
2022-11-14,12:50,4505756525,Emergencia,Ciudadano,No,Trata,Explotación laboral,Mendoza,Mendoza,PNR - Línea 145,Línea 145,Protex,2022-11-14 13:00,Sí,,,,,,,,Santiago del Estero,,Denunciante - ciudadano,su cuñada,Mujer,0,50
2022-11-14,14:01,5505756525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Entre Ríos,,PNR - Línea 145,Línea 145,Protex,2022-11-14 13:57,Sí,,,,,,,,Entre Ríos,General Campos,Denunciante - ciudadano,,Mujer,0,30
2022-11-14,19:04,4515756525,Urgencia,Ciudadano,No,Trata,Posible captación,Santa Fe,Rafaela,PNR - Línea 145,Línea 145,Protex,2022-11-14 19:39,Sí,,,,,,,,Santa Fe,,Denunciante - ciudadano,,Hombre,48,82
2022-11-14,19:15,5515756525,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Buenos Aires,Moreno,PNR - Línea 145,Línea 145,Protex,2022-11-14 19:31,Sí,,,,,,,Argentina,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,06
2022-11-14,20:59,6515756525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Ramos Mejía,PNR - Línea 145,Línea 145,Protex,2022-11-14 21:09,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,Por recomendación,Varón cis,60,06
2022-11-15,00:10,4525756525,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Salta,salta,PNR - Línea 145,Línea 145,Protex,2022-11-15 00:04,Sí,,,,,,,,Salta,,Denunciante - ciudadano,,Mujer cis,43,66
2022-11-15,08:11,2535756525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,San Juan,San Juan,PNR - Línea 145,Línea 145,Protex,2022-11-15 08:33,Sí,,,,,,,,San Juan,,Denunciante - víctima indirecta,,Varón cis,42,70
